ISO,Country,Subject Descriptor,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
MNG,Mongolia,General government net lending/borrowing,National currency,,-0.274,-0.272,-0.332,-0.373,-0.440,-1.426,-1.588,-1.766,-1.509,-1.172,-1.439,-4.548,-30.376,-37.204,-32.364,-50.796,-75.505,-116.641,-107.059,-71.254,-60.232,-73.432,-61.864,-38.203,74.048,305.485,130.788,-296.404,-342.634,41.507,-528.770,-1041.972,-177.760,-828.045,-1154.576,-3660.289,-1040.891,930.001,379.417,-3460.834
MNG,Mongolia,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,40.937,36.113,30.992,48.536,30.975,32.653,43.692,49.423,56.273,65.092,95.343,102.817,90.694,79.246,97.373
MNG,Mongolia,Current account balance,Percent of GDP,,,,,,,,,,,,-3.364,-2.413,4.033,4.059,1.779,-2.737,6.275,-6.711,-5.707,-6.145,-4.866,-7.530,-6.184,3.163,3.468,10.901,4.056,-12.284,-7.456,-12.324,-43.345,-43.825,-37.608,-15.821,-8.162,-6.273,-10.064,-16.709,-15.216,-5.067
MNE,Montenegro,"Gross domestic product, constant prices",Percent change,,,,,,,,,,,,,,,,,,,,,,1.100,1.900,2.500,4.400,4.200,8.600,6.800,7.200,-5.800,2.700,3.200,-2.724,3.549,1.784,3.390,2.949,4.716,5.078,4.063,-15.307
MNE,Montenegro,"Gross domestic product, current prices",U.S. dollars,,,,,,,,,,,,,,,,,,,,,0.966,1.150,1.269,1.681,2.073,2.261,2.724,3.686,4.564,4.171,4.146,4.544,4.090,4.466,4.595,4.055,4.376,4.855,5.509,5.543,4.777
MNE,Montenegro,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,8.736,0.866,4.985,3.661,3.791,-7.116,-4.612,-8.294,-0.789,1.170,4.281,5.130,8.216,7.811,9.118,9.869,14.146,14.913,17.693,5.134
MNE,Montenegro,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,,,29.864,23.729,19.701,7.502,3.099,3.446,2.116,3.365,9.000,3.551,0.381,3.451,4.141,2.207,-0.714,1.549,-0.258,2.373,2.604,0.366,-0.238
MNE,Montenegro,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,-20.614,40.714,8.672,19.927,31.147,1.220,-17.533,7.560,6.634,-0.926,0.062,-1.173,9.275,4.393,7.301,11.317,7.681,-48.299
MNE,Montenegro,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,37.451,43.228,39.897,38.170,42.523,43.858,51.098,51.339,46.647,45.279,45.707,45.827,44.209,46.380,47.516,47.093,47.186,43.974,54.350
MNE,Montenegro,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,,,,,-0.019,-0.060,-0.041,-0.026,0.094,0.227,-0.071,-0.201,-0.152,-0.220,-0.186,-0.151,-0.024,-0.218,-0.244,-0.293,-0.290,-0.088,-0.458
MNE,Montenegro,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,76.708,40.897,45.372,38.568,36.692,31.758,34.185,43.689,45.007,48.572,56.870,58.654,63.360,68.760,66.390,66.207,71.885,78.793,107.350
MNE,Montenegro,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,-13.628,-11.505,-6.865,-7.176,-16.626,-31.654,-40.070,-49.471,-27.732,-20.310,-14.777,-15.280,-11.391,-12.410,-10.991,-16.235,-16.085,-17.001,-14.285,-26.052
MAR,Morocco,"Gross domestic product, constant prices",Percent change,3.792,-2.765,9.619,-0.557,4.337,6.324,8.300,-2.544,10.415,2.366,4.035,7.216,-2.098,-0.741,10.588,-5.405,12.373,-1.561,7.239,1.081,1.913,7.320,3.121,5.961,4.797,3.292,7.575,3.532,5.923,4.244,3.816,5.246,3.010,4.535,2.675,4.345,0.521,5.058,3.066,2.891,-7.187
MAR,Morocco,"Gross domestic product, current prices",U.S. dollars,23.807,19.329,19.510,17.635,16.130,16.280,21.497,23.713,28.080,28.901,32.661,34.940,36.483,34.259,38.532,42.238,46.710,42.366,45.243,45.055,42.053,42.704,45.711,56.345,64.528,67.468,74.284,85.539,100.112,100.535,100.881,109.705,106.345,115.608,119.131,110.414,111.573,118.541,127.341,128.920,121.348
MAR,Morocco,Gross national savings,Percent of GDP,17.124,15.129,17.132,18.617,18.606,21.750,22.765,23.259,22.390,20.233,23.810,21.925,21.888,21.486,19.252,17.752,20.315,21.217,21.470,19.071,18.435,24.980,23.625,25.003,25.731,25.956,25.618,31.293,32.594,28.135,28.149,26.795,23.862,26.112,24.997,28.032,27.996,28.293,27.058,27.000,27.456
MAR,Morocco,"Inflation, average consumer prices",Percent change,9.408,12.493,10.528,6.208,12.448,7.729,8.734,2.699,2.369,3.138,6.026,8.991,5.740,5.183,5.142,6.124,2.987,1.041,2.745,0.690,1.923,0.613,2.779,1.163,1.493,0.983,3.285,2.036,3.891,2.171,0.938,0.772,0.843,1.615,0.395,1.431,1.529,0.738,1.574,0.240,0.622
MAR,Morocco,Volume of exports of goods and services,Percent change,-7.963,13.385,4.648,8.633,17.383,10.233,-6.404,4.043,19.896,-6.746,18.704,-4.544,3.091,0.899,-0.035,-4.551,7.418,2.479,5.204,10.915,3.909,16.434,6.892,-4.321,12.078,12.132,-1.127,48.704,-0.220,-8.970,18.650,3.740,7.769,6.367,0.027,7.241,7.114,10.759,1.795,2.855,-19.625
MAR,Morocco,General government total expenditure,Percent of GDP,,,,,,,,,,,22.587,20.798,22.281,23.110,21.739,21.271,17.589,18.598,18.749,18.432,22.754,23.702,25.814,24.100,24.478,28.636,25.979,26.430,28.255,28.106,28.709,31.231,32.541,30.431,30.677,28.413,28.551,27.811,27.674,27.362,34.147
MAR,Morocco,General government net lending/borrowing,National currency,,,,,,,,,,,-3.565,-2.727,-5.745,-6.375,-8.904,-9.160,3.532,6.049,6.388,14.160,-8.818,-18.293,-22.008,-20.203,-18.960,-32.628,-11.763,-0.814,4.856,-13.197,-33.390,-53.919,-60.852,-45.689,-47.866,-48.671,-48.433,-37.144,-41.004,-44.026,-82.369
MAR,Morocco,General government gross debt,Percent of GDP,,,,,,,,,,,70.477,59.138,67.032,74.701,69.290,72.220,65.335,67.956,64.520,63.363,64.860,60.435,59.372,56.929,54.431,54.767,50.642,47.066,41.991,42.622,45.275,48.555,52.282,57.076,58.564,58.394,60.076,60.258,60.464,60.270,72.248
MAR,Morocco,Current account balance,Percent of GDP,-3.715,-5.877,-4.991,-5.620,-5.474,-7.747,-5.761,-6.485,0.370,-3.477,-2.185,-2.342,-2.394,-2.453,-3.099,-4.418,-1.400,-1.893,-2.044,-2.235,-3.411,1.865,0.902,0.466,-0.526,0.593,-0.339,-0.059,-4.632,-4.923,-4.042,-7.279,-8.789,-6.806,-5.514,-1.961,-3.750,-3.163,-4.883,-3.421,-1.166
MOZ,Mozambique,"Gross domestic product, constant prices",Percent change,4.228,5.000,-6.900,-15.700,-6.500,1.000,-2.300,14.700,8.200,6.500,1.000,6.552,-6.125,10.599,6.533,2.260,11.202,11.301,9.932,11.698,1.181,12.087,9.291,6.878,7.916,6.646,9.694,7.730,7.318,6.318,6.502,7.417,7.258,6.964,7.399,6.723,3.824,3.741,3.444,2.315,-1.199
MOZ,Mozambique,"Gross domestic product, current prices",U.S. dollars,4.615,3.585,3.662,3.280,3.417,4.516,5.301,2.395,2.105,2.199,3.529,3.633,2.640,2.730,2.797,2.900,3.857,4.649,5.264,5.976,5.656,5.399,5.677,6.303,7.631,8.542,9.177,10.451,12.556,11.914,11.105,14.382,16.351,16.974,17.716,15.951,11.937,13.219,14.845,15.390,14.157
MOZ,Mozambique,Gross national savings,Percent of GDP,8.961,23.142,17.275,11.690,11.480,8.580,6.189,15.934,24.882,20.010,31.540,10.797,9.696,6.251,1.371,18.001,6.956,12.045,9.255,26.126,25.345,18.545,21.091,16.935,19.041,13.611,13.363,12.989,11.855,8.035,6.816,5.683,8.002,13.483,16.519,3.835,14.383,13.627,19.741,40.992,23.479
MOZ,Mozambique,"Inflation, average consumer prices",Percent change,2.000,4.200,17.695,28.198,30.044,30.785,40.491,164.115,58.507,42.076,43.723,33.258,45.076,42.255,63.123,47.668,48.491,7.360,1.487,2.874,12.713,9.061,16.769,13.455,12.634,6.428,13.245,10.404,14.505,3.785,12.428,11.165,2.602,4.261,2.561,3.552,17.417,15.113,3.911,2.781,3.142
MOZ,Mozambique,Volume of exports of goods and services,Percent change,-11.300,8.064,-7.251,-37.559,-27.838,-1.949,-4.522,7.641,-12.576,13.519,25.490,39.439,0.796,4.049,3.479,3.176,22.874,1.431,12.435,18.192,10.096,47.499,23.472,8.795,14.793,11.866,12.000,-6.719,15.111,1.225,-18.841,25.421,40.832,8.933,-2.711,-0.683,-6.173,34.548,5.194,-3.680,-17.899
MOZ,Mozambique,General government total expenditure,Percent of GDP,14.213,23.816,27.045,35.338,30.873,21.047,24.230,22.882,27.047,27.049,20.965,18.388,22.324,21.818,24.264,19.801,15.549,17.346,15.760,16.415,18.027,21.736,19.514,19.434,18.480,17.632,20.870,21.643,21.913,26.444,27.354,29.377,28.695,32.130,40.319,32.686,29.042,29.066,31.346,29.833,32.877
MOZ,Mozambique,General government net lending/borrowing,National currency,-0.002,-0.009,-0.005,-0.021,-0.019,-0.019,-0.026,-0.050,-0.072,-0.074,-0.145,-0.111,-0.130,-0.283,-0.715,-0.679,-0.944,-1.018,-0.709,-0.252,-1.138,-5.187,-4.741,-4.126,-5.678,-4.210,-7.328,-6.121,-5.958,-14.668,-13.191,-18.425,-16.334,-12.754,-54.960,-42.479,-38.538,-16.752,-50.023,1.080,-52.925
MOZ,Mozambique,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,99.568,100.464,104.415,66.406,65.963,52.803,62.380,41.481,32.257,33.705,40.482,39.618,34.720,37.436,50.135,64.341,87.426,126.188,104.150,106.748,99.046,119.961
MOZ,Mozambique,Current account balance,Percent of GDP,-7.952,-11.356,-13.559,-12.662,-9.027,-6.668,-7.722,-16.234,-17.034,-20.927,-14.663,-15.239,-18.992,-22.326,-23.157,-16.007,-14.548,-9.411,-14.698,-14.299,-12.320,-12.029,-15.310,-12.954,-6.281,-8.904,-8.232,-7.523,-9.137,-10.292,-15.124,-23.146,-41.527,-40.505,-36.336,-37.414,-32.219,-19.559,-30.307,-19.066,-27.332
MMR,Myanmar,"Gross domestic product, constant prices",Percent change,,,,,,,,,,,,,,,,,,,,8.432,12.418,12.468,9.928,13.196,15.318,13.567,13.307,12.500,7.558,4.385,5.247,5.471,6.486,7.899,8.200,7.473,6.408,5.750,6.405,6.750,3.189
MMR,Myanmar,"Gross domestic product, current prices",U.S. dollars,,,,,,,,,,,,,,,,,,,5.154,6.439,7.736,7.131,6.921,8.881,10.754,12.126,13.585,17.855,25.470,30.864,38.084,53.916,59.000,60.903,63.153,62.655,60.090,61.267,66.699,68.802,81.257
MMR,Myanmar,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,-11.006,-3.037,4.201,5.149,7.890,9.960,12.352,16.152,18.453,14.389,10.383,13.516,25.773,24.663,27.961,29.888,27.588,30.079,29.268,27.707,28.303,29.458,28.902
MMR,Myanmar,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,47.286,26.795,4.254,-19.791,21.916,47.469,8.005,6.886,16.551,34.437,20.911,3.692,5.924,6.829,0.360,6.382,5.739,7.259,9.099,4.622,5.944,8.627,5.725
MMR,Myanmar,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,15.967,20.619,26.400,16.432,-0.823,-4.368,7.579,28.547,24.855,4.565,10.363,-5.121,6.320,4.669,21.958,18.431,18.055,-9.748,2.096,18.187,-3.608,-3.731
MMR,Myanmar,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,22.738,20.560,19.339,17.210,13.817,12.938,13.129,13.211,14.075,14.181,12.988,13.032,14.234,13.991,17.917,22.311,23.777,24.208,23.433,20.767,21.031,20.256,21.648
MMR,Myanmar,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,-72.675,-92.206,-152.500,-204.892,-196.803,-301.096,-411.602,-400.511,-538.646,-762.924,-754.764,-1101.204,-1851.993,-1906.680,-1293.468,-938.327,-810.706,-1920.071,-2870.636,-2363.533,-3157.058,-4111.974,-6457.533
MMR,Myanmar,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,201.305,145.416,158.699,252.784,183.940,140.896,122.140,114.782,99.477,74.646,57.710,54.437,52.478,47.880,36.514,36.056,35.222,36.374,38.334,38.470,40.415,38.753,39.276
MMR,Myanmar,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,-21.365,-13.687,-8.213,-6.816,-1.581,1.184,2.256,5.213,7.278,2.732,-3.147,-3.061,4.737,-1.880,-1.816,-1.232,-4.468,-3.472,-4.206,-6.793,-4.707,-2.827,-3.384
NAM,Namibia,"Gross domestic product, constant prices",Percent change,,,,,,,,,,,,5.343,9.270,-1.620,3.005,4.115,3.196,4.216,3.291,3.366,3.497,2.393,6.680,3.477,6.632,4.670,3.948,3.646,2.650,0.296,6.039,5.091,5.062,5.615,6.093,4.264,0.034,-1.027,1.060,-0.839,-8.036
NAM,Namibia,"Gross domestic product, current prices",U.S. dollars,,,,,,,,,,,2.568,2.841,3.296,3.156,3.537,3.948,3.954,4.110,3.832,3.824,3.941,3.577,3.396,4.974,6.673,7.324,7.711,8.730,8.496,8.915,11.281,12.423,13.016,12.168,12.434,11.450,10.719,12.883,13.676,12.539,10.581
NAM,Namibia,Gross national savings,Percent of GDP,,,,,,,,,,36.989,29.825,19.489,20.128,18.537,21.137,23.728,23.590,19.229,24.519,22.161,24.783,23.813,21.759,25.236,25.826,24.215,37.377,32.997,32.185,23.216,20.693,15.686,19.953,21.321,25.309,16.913,5.753,13.318,11.411,13.539,16.479
NAM,Namibia,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,13.512,21.551,9.329,12.056,11.123,8.704,9.679,6.617,9.382,10.215,10.212,12.716,7.215,4.137,2.282,4.961,6.548,9.095,9.452,4.875,5.006,6.722,5.601,5.348,3.396,6.727,6.147,4.294,3.721,2.209
NAM,Namibia,Volume of exports of goods and services,Percent change,,,,,,,,,,,-11.032,28.800,6.366,10.657,-3.386,9.529,2.800,-2.724,-0.700,4.431,-0.868,-4.475,-2.331,6.325,27.400,-1.197,17.564,1.907,9.186,-4.499,5.562,-6.895,2.283,-6.827,0.636,-11.282,9.519,20.105,10.449,-7.486,-16.230
NAM,Namibia,General government total expenditure,Percent of GDP,,,,,,,,,,,30.226,33.012,32.796,32.447,28.709,29.628,30.432,30.921,31.262,31.828,30.122,30.726,29.841,31.090,28.393,27.698,27.376,26.080,28.394,31.962,33.469,38.472,35.041,38.308,41.792,43.674,41.762,38.093,36.330,37.415,41.485
NAM,Namibia,General government net lending/borrowing,National currency,,,,,,,,,,,0.071,-0.124,-0.239,-0.281,-0.071,-0.250,-0.629,-0.451,-0.585,-0.439,-0.215,-0.620,-0.492,-1.683,-1.150,-0.144,1.779,3.699,2.440,-0.305,-4.114,-6.386,-3.315,-5.507,-8.688,-12.121,-14.672,-8.568,-9.224,-9.951,-14.062
NAM,Namibia,General government gross debt,Percent of GDP,,,,,,,,,,,,,,17.165,16.412,17.991,18.725,17.717,19.574,21.797,20.859,24.393,22.187,27.146,29.179,26.897,26.136,19.364,19.097,15.851,16.328,27.450,24.628,26.113,27.572,42.090,45.833,43.829,50.401,59.366,66.609
NAM,Namibia,Current account balance,Percent of GDP,,,,,,,,,,,1.073,3.699,1.510,3.491,2.413,4.456,2.928,2.198,4.224,-0.722,4.859,0.295,2.528,5.342,6.688,4.498,14.043,8.566,-0.108,-3.554,-3.975,-6.903,-8.600,-8.153,-9.430,-13.620,-16.502,-4.425,-3.553,-1.778,2.559
NRU,Nauru,"Gross domestic product, constant prices",Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,-8.014,-8.263,-6.798,63.317,-5.970,-0.254,9.316,30.618,4.959,14.669,-5.657,7.988,-5.917,7.187,9.093,4.113
NRU,Nauru,"Gross domestic product, current prices",U.S. dollars,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.030,0.029,0.023,0.037,0.044,0.048,0.066,0.101,0.094,0.099,0.085,0.097,0.109,0.131,0.125,0.125
NRU,Nauru,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRU,Nauru,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,8.662,19.302,5.601,1.035,22.422,-1.968,-3.370,0.262,-1.105,0.275,9.784,8.150,5.082,1.230,2.125,1.773
NRU,Nauru,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRU,Nauru,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.978,73.772,44.697,45.974,66.019,61.328,85.358,96.008,102.283,90.481,112.667,123.322
NRU,Nauru,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.008,0.002,0.032,0.011,0.029,0.027,0.054,0.049,0.061
NRU,Nauru,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.684,242.498,188.939,123.079,126.892,112.522,82.201,81.754,77.972,71.056,59.570,56.269
NRU,Nauru,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.407,64.134,47.865,28.824,34.403,51.567,29.012,-19.630,4.194,12.410,7.595,4.600,2.527
NPL,Nepal,"Gross domestic product, constant prices",Percent change,-2.320,8.341,3.780,-2.978,9.681,6.145,4.566,1.700,7.697,4.328,4.635,6.366,4.108,3.847,8.219,3.468,5.338,5.261,2.943,4.483,6.116,5.629,0.120,3.945,4.683,3.479,3.365,3.412,6.105,4.533,4.816,3.422,4.670,3.525,6.011,3.976,0.433,8.977,7.622,6.657,-2.370
NPL,Nepal,"Gross domestic product, current prices",U.S. dollars,2.258,2.641,2.669,2.920,3.088,3.208,3.490,3.621,4.269,4.316,4.441,4.860,4.416,4.743,4.954,5.378,5.544,6.026,5.992,6.163,6.536,6.719,6.816,7.217,8.296,9.329,10.314,11.775,14.308,14.661,18.250,21.682,21.703,22.161,22.722,24.361,24.524,28.972,33.112,34.186,33.434
NPL,Nepal,Gross national savings,Percent of GDP,15.106,15.561,14.358,14.918,14.700,13.141,10.957,13.495,12.918,11.332,8.183,9.792,11.854,13.836,13.138,18.720,17.837,20.073,19.464,20.268,23.645,23.652,21.155,20.897,23.877,24.944,25.409,25.034,28.984,31.428,31.485,26.980,32.791,32.540,34.984,35.659,33.700,37.002,32.450,34.450,29.428
NPL,Nepal,"Inflation, average consumer prices",Percent change,9.800,13.447,10.381,14.197,6.214,4.127,15.854,13.285,11.024,8.078,8.926,7.943,21.061,8.871,8.951,7.677,7.179,8.101,8.326,11.379,3.393,2.435,2.896,4.743,3.963,4.539,7.963,6.203,6.677,12.624,9.565,9.566,8.305,9.873,9.039,7.212,9.932,4.454,4.147,4.639,6.150
NPL,Nepal,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Nepal,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,,,11.433,12.905,12.994,11.959,11.801,12.050,11.171,13.106,13.392,16.983,16.457,16.348,16.768,15.496,16.583,17.670,18.961,23.635,27.999,27.339,27.609
NPL,Nepal,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,,,-6.881,-11.854,-12.914,-1.899,-0.881,1.647,1.756,-5.574,-2.707,-25.222,-9.142,-11.176,-20.500,30.681,30.077,13.990,30.462,-82.746,-201.598,-192.449,-208.587
NPL,Nepal,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,50.795,50.773,51.822,52.982,51.330,45.139,42.874,37.890,36.762,39.468,35.396,32.429,34.515,31.899,27.551,25.730,24.957,24.989,31.088,34.030,43.307
NPL,Nepal,Current account balance,Percent of GDP,-4.956,-3.935,-7.037,-7.949,-7.700,-5.291,-3.633,-3.811,-5.289,-6.234,-6.621,-6.750,-5.056,-4.599,-5.160,-1.861,-4.383,-0.624,-0.823,3.539,5.594,6.706,3.403,2.125,2.368,1.752,1.866,-0.117,2.403,3.655,-2.071,-0.834,4.188,2.864,3.998,4.381,5.459,-0.323,-7.098,-6.929,-1.013
NLD,Netherlands,"Gross domestic product, constant prices",Percent change,,-0.514,-1.283,1.758,3.118,2.656,3.126,1.850,4.585,4.481,4.178,2.451,1.589,1.264,3.009,2.773,3.494,4.328,4.668,5.032,4.199,2.328,0.217,0.158,1.983,2.047,3.462,3.772,2.172,-3.667,1.341,1.550,-1.031,-0.127,1.424,1.958,2.192,2.911,2.361,1.956,-3.913
NLD,Netherlands,"Gross domestic product, current prices",U.S. dollars,193.758,162.400,157.338,153.179,142.578,144.655,201.599,246.928,264.223,260.532,321.405,331.097,366.004,355.931,382.550,452.710,450.625,417.329,438.610,447.493,417.664,431.590,473.527,579.925,658.081,685.727,733.994,848.659,951.766,870.572,848.073,905.111,839.455,877.186,892.398,765.650,783.844,833.575,914.458,910.295,909.065
NLD,Netherlands,Gross national savings,Percent of GDP,23.127,23.133,22.900,23.750,25.115,24.051,24.783,24.406,26.678,28.523,26.743,25.628,25.180,25.175,26.208,27.421,27.333,28.852,25.915,26.721,24.308,24.992,23.338,25.643,27.882,27.501,30.109,30.235,27.297,26.136,27.156,28.575,28.919,28.261,26.085,27.679,27.601,29.511,30.277,29.016,26.898
NLD,Netherlands,"Inflation, average consumer prices",Percent change,,6.800,5.900,2.900,3.400,2.300,,-1.000,0.500,1.100,2.500,3.174,2.841,1.645,2.116,1.349,1.446,1.857,1.784,2.037,2.346,5.114,3.853,2.225,1.383,1.492,1.652,1.588,2.211,0.972,0.930,2.472,2.818,2.554,0.323,0.216,0.113,1.294,1.601,2.673,1.116
NLD,Netherlands,Volume of exports of goods and services,Percent change,,1.424,-0.446,3.189,7.751,5.137,2.705,3.490,7.522,8.612,5.660,6.605,2.945,3.967,8.670,8.376,4.248,9.754,6.652,9.037,12.304,1.576,0.626,1.822,8.172,5.769,7.160,5.360,1.681,-8.566,9.764,5.157,3.266,2.523,4.621,7.444,1.668,6.489,4.324,1.979,-4.273
NLD,Netherlands,General government total expenditure,Percent of GDP,50.717,52.371,53.926,54.597,54.602,53.011,52.680,53.703,51.815,49.990,48.894,49.656,50.310,50.937,49.511,53.116,46.446,44.984,43.795,42.826,41.573,42.328,42.885,43.867,42.808,41.760,42.557,41.905,42.690,47.060,47.343,46.311,46.213,46.015,45.270,44.040,42.853,41.667,41.479,41.349,47.006
NLD,Netherlands,General government net lending/borrowing,National currency,-7.329,-9.484,-11.136,-11.127,-12.969,-9.280,-9.470,-11.962,-10.310,-12.760,-10.818,-5.754,-9.112,-9.411,-11.158,-28.831,-6.342,-5.905,-5.422,0.989,5.366,-2.111,-10.148,-15.845,-9.457,-2.597,-0.191,-1.436,0.807,-32.596,-34.130,-28.890,-25.673,-19.528,-15.136,-13.411,0.899,10.121,11.628,14.628,-29.588
NLD,Netherlands,General government gross debt,Percent of GDP,43.618,46.944,52.518,58.485,62.005,67.188,69.046,71.393,73.799,73.844,75.126,74.920,75.696,76.773,73.601,73.138,71.385,65.806,62.766,58.697,52.176,49.523,48.864,50.007,50.312,49.781,45.183,42.990,54.697,56.770,59.251,61.699,66.220,67.680,67.873,64.647,61.900,56.950,52.435,48.549,54.670
NLD,Netherlands,Current account balance,Percent of GDP,-0.441,2.356,3.194,3.322,4.475,2.936,2.142,1.695,2.699,3.853,2.517,2.255,1.871,3.710,4.521,5.693,4.772,6.009,2.971,3.504,1.738,2.274,2.330,5.154,7.560,7.047,9.085,6.886,4.966,5.415,6.934,8.535,10.194,9.751,8.172,5.204,7.114,8.918,9.320,6.919,5.142
NZL,New Zealand,"Gross domestic product, constant prices",Percent change,1.009,2.961,2.878,-0.124,6.858,1.213,1.810,2.436,0.555,0.428,0.019,-1.320,0.704,5.228,5.576,4.901,4.072,2.452,0.406,4.487,4.216,2.512,4.721,4.412,4.849,3.220,2.808,3.503,-0.344,-1.134,1.768,1.799,2.491,2.327,3.751,3.691,3.884,3.460,3.524,3.075,-1.477
NZL,New Zealand,"Gross domestic product, current prices",U.S. dollars,22.523,23.442,23.207,22.456,22.349,22.510,27.393,36.931,45.447,44.097,45.773,43.438,41.530,44.797,52.901,62.263,69.095,68.863,56.813,58.892,54.126,53.128,62.061,82.411,101.601,113.264,109.739,134.879,135.373,121.701,145.362,166.939,175.037,187.139,200.159,176.213,185.898,203.558,209.623,210.828,210.092
NZL,New Zealand,Gross national savings,Percent of GDP,14.681,13.249,12.825,20.411,19.623,19.135,19.760,19.112,20.102,19.530,17.705,15.600,15.492,17.662,18.947,19.405,18.336,18.677,18.182,18.133,19.319,21.257,20.998,21.295,20.292,18.218,17.229,17.846,15.714,17.514,25.345,20.147,17.431,19.025,19.401,20.312,20.931,20.453,20.033,21.136,21.183
NZL,New Zealand,"Inflation, average consumer prices",Percent change,17.079,15.451,16.126,7.445,6.129,15.380,13.221,15.762,6.351,5.716,6.098,2.602,1.015,1.288,1.745,3.755,2.286,1.187,1.265,-0.114,2.615,2.626,2.677,1.754,2.290,3.037,3.365,2.376,3.959,2.116,2.302,4.028,1.060,1.134,1.228,0.293,0.646,1.851,1.598,1.620,1.715
NZL,New Zealand,Volume of exports of goods and services,Percent change,2.800,3.000,2.218,6.329,7.389,7.534,0.328,-2.527,35.862,-1.035,6.468,10.747,4.204,5.565,10.028,4.400,4.403,3.011,2.101,8.353,7.650,3.314,6.932,2.349,5.073,-0.494,1.817,4.838,-1.239,2.116,3.293,2.577,1.861,0.865,3.422,8.098,2.727,2.591,3.051,2.583,-13.535
